22,"{'7454000', '湖北新海天投资有限公司', '9690000', '200000000', '长沙琛远财务咨询有限公司', '现金', '581400000', '定价', '36', '90000000', '中国纸业投资有限公司', '中信证券岳阳林纸员工持股计划1期定向资产管理计划', '刘建国', '1500000', '25000000', '48152840', '国联证券股份有限公司', '36305200', '山东省国有资产投资控股有限公司', '1292000000', '5620000', '161500000'}",16193775,0,set(),9,"{'36', '现金', '定价', '中国纸业投资有限公司', '刘建国', '湖北新海天投资有限公司', '长沙琛远财务咨询有限公司', '山东省国有资产投资控股有限公司', '国联证券股份有限公司'}",22,"{'7454000', '湖北新海天投资有限公司', '9690000', '200000000', '长沙琛远财务咨询有限公司', '现金', '581400000', '定价', '36', '90000000', '中国纸业投资有限公司', '中信证券岳阳林纸员工持股计划1期定向资产管理计划', '刘建国', '1500000', '25000000', '48152840', '国联证券股份有限公司', '36305200', '山东省国有资产投资控股有限公司', '1292000000', '5620000', '161500000'}"
18,"{'山东晨德', '现金', '赛石控股出资', '99999993.69', '7636502', '潍坊美晨', '定价', '16463225', '431171862.8', '4009164', '京治资本', '363828127.7', '3818251', '199999987.4', '13891872', '36', '杭州晨德', '105000005.2'}",280177,5,"{'99999993.69', '431171862.8', '363828127.7', '199999987.4', '105000005.2'}",8,"{'山东晨德', '现金', '赛石控股出资', '潍坊美晨', '定价', '京治资本', '36', '杭州晨德'}",13,"{'山东晨德', '现金', '7636502', '赛石控股出资', '潍坊美晨', '定价', '16463225', '4009164', '京治资本', '3818251', '13891872', '36', '杭州晨德'}"
12,"{'泰达宏利基金管理有限公司—泰达宏利价值成长定向增发516号资产管理计划', '建信基金管理有限责任公司—建信—华润信托—增利10号资产管理计划', '现金', '杭州滨创股权投资有限公司', '31268439', '定价', '广州市玄元投资管理有限公司—玄元投资元宝1号私募投资基金', '102654867', '铜陵发展投资集团有限公司', '广州金融控股集团有限公司', '12', '51622418'}",12001016,0,set(),6,"{'现金', '杭州滨创股权投资有限公司', '定价', '铜陵发展投资集团有限公司', '广州金融控股集团有限公司', '12'}",12,"{'泰达宏利基金管理有限公司—泰达宏利价值成长定向增发516号资产管理计划', '建信基金管理有限责任公司—建信—华润信托—增利10号资产管理计划', '现金', '杭州滨创股权投资有限公司', '31268439', '定价', '广州市玄元投资管理有限公司—玄元投资元宝1号私募投资基金', '102654867', '铜陵发展投资集团有限公司', '广州金融控股集团有限公司', '12', '51622418'}"
12,"{'现金', '1000000000', '21720243', '竞价', '43440486', '北京京国瑞国企改革发展基金(有限合伙)', '65160729', '1500000000', '500000000', '三胞集团南京投资管理有限公司', '上海懿兆实业投资有限公司', '36'}",1857970,3,"{'1000000000', '竞价', '1500000000'}",4,"{'三胞集团南京投资管理有限公司', '现金', '上海懿兆实业投资有限公司', '36'}",9,"{'现金', '21720243', '43440486', '北京京国瑞国企改革发展基金(有限合伙)', '65160729', '500000000', '三胞集团南京投资管理有限公司', '上海懿兆实业投资有限公司', '36'}"
18,"{'平安大华基金管理有限公司', '159960000', '韩玉山', '49800000', '金鹰基金管理有限公司', '上海泽熙增煦投资中心(有限合伙)', '18600000', '17600000', '凌祖群', '90816000', '定价', '财通基金管理有限公司', '95976000', '144480000', '256968000', '31000000', '28000000', '12'}",1103559,5,"{'韩玉山', '159960000', '95976000', '144480000', '256968000'}",6,"{'平安大华基金管理有限公司', '金鹰基金管理有限公司', '凌祖群', '定价', '财通基金管理有限公司', '12'}",13,"{'平安大华基金管理有限公司', '金鹰基金管理有限公司', '17600000', '49800000', '上海泽熙增煦投资中心(有限合伙)', '18600000', '凌祖群', '90816000', '定价', '财通基金管理有限公司', '31000000', '28000000', '12'}"
15,"{'兵工财务有限责任公司', '深圳市前海欣诺投资合伙企业(有限合伙)', '549999995.9', '财通基金管理有限公司', '16491754', '天治基金管理有限公司', '130000000.9', '竞价', '5397301', '5097451', '169999990.9', '3898051', '179999988.4', '易方达资产管理有限公司', '12'}",15320892,4,"{'169999990.9', '竞价', '179999988.4', '130000000.9'}",1,{'12'},11,"{'兵工财务有限责任公司', '深圳市前海欣诺投资合伙企业(有限合伙)', '549999995.9', '财通基金管理有限公司', '16491754', '5397301', '5097451', '3898051', '天治基金管理有限公司', '易方达资产管理有限公司', '12'}"
5,"{'现金', '1570000000', '竞价', '36', '云南煤化工集团有限公司'}",1119857,1,{'1570000000'},4,"{'竞价', '现金', '36', '云南煤化工集团有限公司'}",4,"{'竞价', '现金', '36', '云南煤化工集团有限公司'}"
13,"{'谢瑾琨', '现金', '北京云冶汇金投资有限公司', '3200000', '宏源证券股份有限公司', '4002903', '财通基金管理有限公司', '华宝信托有限责任公司', '12500000', '3100000', '3600000', '12', '重庆市渝商实业投资有限公'}",1043475,3,"{'3100000', '4002903', '3200000'}",8,"{'谢瑾琨', '现金', '北京云冶汇金投资有限公司', '宏源证券股份有限公司', '财通基金管理有限公司', '华宝信托有限责任公司', '12', '重庆市渝商实业投资有限公'}",10,"{'谢瑾琨', '现金', '北京云冶汇金投资有限公司', '宏源证券股份有限公司', '财通基金管理有限公司', '华宝信托有限责任公司', '12500000', '3600000', '12', '重庆市渝商实业投资有限公'}"
17,"{'江苏新动力风险投资有限公司', '乌鲁木齐市楠悦工贸有限公司', '现金', '8000000', '8500000', '江苏瑞华投资发展有限公司', '新疆生产建设兵团投资有限责任公司', '4000000', '12', '浙江物通实业有限公司', '烟台明华投资有限公司', '2000000', '无锡灵山实业有限责任公司', '10000000', '浙江樱花集团有限公司', '36', '上海迅昌科技实业有限公司'}",956314,3,"{'无锡灵山实业有限责任公司', '8500000', '2000000'}",5,"{'江苏新动力风险投资有限公司', '36', '现金', '新疆生产建设兵团投资有限责任公司', '12'}",14,"{'江苏新动力风险投资有限公司', '乌鲁木齐市楠悦工贸有限公司', '现金', '8000000', '江苏瑞华投资发展有限公司', '新疆生产建设兵团投资有限责任公司', '4000000', '12', '浙江物通实业有限公司', '烟台明华投资有限公司', '10000000', '浙江樱花集团有限公司', '36', '上海迅昌科技实业有限公司'}"
12,"{'5000000', '现金', '4000000', '上海兖矿投资有限公司', '3000000', '社保基金112组合', '交银施罗德成长基金', '兴业可转债混合型证券投资基金', '10000000', '国泰君安投资管理股份有限公司', '中国通用技术(集团)控股有限责任公司', '12'}",532784,1,{'4000000'},2,"{'现金', '12'}",11,"{'5000000', '现金', '上海兖矿投资有限公司', '3000000', '社保基金112组合', '交银施罗德成长基金', '兴业可转债混合型证券投资基金', '10000000', '国泰君安投资管理股份有限公司', '中国通用技术(集团)控股有限责任公司', '12'}"
4,"{'36', '定价', '万向资源有限公司', '736344195'}",1059582,0,set(),2,"{'万向资源有限公司', '36'}",4,"{'36', '定价', '万向资源有限公司', '736344195'}"
4,"{'36', '竞价', '现金', '创越集团'}",572460,1,{'竞价'},3,"{'36', '现金', '创越集团'}",3,"{'36', '现金', '创越集团'}"
29,"{'228999998.5', '192999995.5', '15627530', '30769230', '199999987.9', '泰达宏利基金管理有限公司', '19708502', '15384615', '现金', '379999990.5', '18542510', '定价', '财通基金管理有限公司', '鹏华基金管理有限公司', '华夏人寿保险股份有限公司', '36', '财富证券股份有限公司', '湖北德润投资发展有限公司', '国泰基金管理有限公司', '243399999.7', '64392713', '湘电集团有限公司', '69350029.45', '189999995.3', '16194331', '兴证证券资产管理有限公司', '795250005.6', '5615387', '12'}",14762527,4,"{'189999995.3', '定价', '199999987.9', '795250005.6'}",4,"{'36', '现金', '湘电集团有限公司', '12'}",25,"{'228999998.5', '192999995.5', '15627530', '30769230', '泰达宏利基金管理有限公司', '19708502', '15384615', '现金', '379999990.5', '18542510', '财通基金管理有限公司', '鹏华基金管理有限公司', '华夏人寿保险股份有限公司', '36', '财富证券股份有限公司', '湖北德润投资发展有限公司', '国泰基金管理有限公司', '243399999.7', '64392713', '湘电集团有限公司', '69350029.45', '16194331', '兴证证券资产管理有限公司', '5615387', '12'}"
4,"{'市北集团', '竞价', '现金', '36'}",2041892,0,set(),4,"{'市北集团', '竞价', '现金', '36'}",4,"{'市北集团', '竞价', '现金', '36'}"
8,"{'289999997.1', '7055961', '9999999.9', '243309', '竞价', '上海大正投资有限公司', '北京鑫富恒通科技有限公司', '12'}",604933,0,set(),4,"{'北京鑫富恒通科技有限公司', '上海大正投资有限公司', '竞价', '12'}",8,"{'289999997.1', '7055961', '9999999.9', '243309', '上海大正投资有限公司', '竞价', '北京鑫富恒通科技有限公司', '12'}"
28,"{'478468900', '95693779', '854599998.9', '国开装备', '946059999.8', '东兴华瑞', '现金', '99999998.01', '191387559', '199999998.1', '中信资本(天津)', '408899521', '399999998.3', '36', '382775119', '国开创新', '天津诚柏', '299999998.2', '国开精诚', '1000000001', '九天联成', '上银基金财富10号资产管理计划', '47846889', '452660287', '143540669', '惠州投控', '紫光通信', '799999998.7'}",78939,3,"{'47846889', '95693779', '854599998.9'}",10,"{'现金', '国开创新', '九天联成', '天津诚柏', '惠州投控', '国开装备', '东兴华瑞', '36', '紫光通信', '国开精诚'}",25,"{'478468900', '946059999.8', '东兴华瑞', '现金', '99999998.01', '191387559', '199999998.1', '中信资本(天津)', '408899521', '399999998.3', '36', '382775119', '国开创新', '天津诚柏', '299999998.2', '国开精诚', '1000000001', '九天联成', '上银基金财富10号资产管理计划', '国开装备', '452660287', '143540669', '惠州投控', '紫光通信', '799999998.7'}"
22,"{'27633300', '35000000', '天弘天方1号', '160000000', '31800000', '许素英', '现金', '300000000', '许建成', '105000000', '泰达宏利11号', '165800000', '天弘天方2号', '62400000', '240000000', '西南证券轩辕计划', '东方汇智管理计划', '225000000', '泰达宏利10号', '210000000', '泰达宏利9号', '36'}",579943,11,"{'225000000', '62400000', '240000000', '27633300', '35000000', '210000000', '160000000', '31800000', '300000000', '105000000', '165800000'}",10,"{'泰达宏利10号', '东方汇智管理计划', '天弘天方2号', '现金', '36', '西南证券轩辕计划', '天弘天方1号', '许建成', '泰达宏利11号', '许素英'}",11,"{'泰达宏利10号', '东方汇智管理计划', '天弘天方2号', '现金', '西南证券轩辕计划', '天弘天方1号', '许素英', '泰达宏利9号', '许建成', '泰达宏利11号', '36'}"
5,"{'现金', '江西省电子集团有限公司', '130000000', '竞价', '36'}",1218985,1,{'130000000'},4,"{'竞价', '现金', '江西省电子集团有限公司', '36'}",4,"{'36', '竞价', '现金', '江西省电子集团有限公司'}"
17,"{'招商财富资产管理有限公司', '金鹰基金管理有限公司', '36', '现金', '4932433', '刘水', '299999996', '6554054', '169999992.8', '10135135', '深圳市嘉豪盛实业有限公司', '竞价', '193999998.4', '146000016.8', '5743243', '深圳市融通资本财富管理有限公司', '12'}",1665622,1,{'竞价'},8,"{'招商财富资产管理有限公司', '36', '金鹰基金管理有限公司', '刘水', '现金', '深圳市嘉豪盛实业有限公司', '深圳市融通资本财富管理有限公司', '12'}",16,"{'招商财富资产管理有限公司', '金鹰基金管理有限公司', '36', '现金', '4932433', '刘水', '299999996', '6554054', '169999992.8', '10135135', '深圳市嘉豪盛实业有限公司', '193999998.4', '146000016.8', '5743243', '深圳市融通资本财富管理有限公司', '12'}"
9,"{'现金', '李永明', '方东红', '400000', '竞价', '800000', '蒋灿明', '蓝思远', '36'}",1212171,3,"{'竞价', '800000', '400000'}",6,"{'现金', '李永明', '方东红', '蒋灿明', '蓝思远', '36'}",6,"{'现金', '李永明', '方东红', '蒋灿明', '蓝思远', '36'}"
19,"{'东方证券', '现金', '江苏慧德', '常州产投', '4574600', '6192550', '定价', '江苏武进国经', '华泰柏瑞基金管理的华泰柏瑞-视觉中国特定多客户资产管理计划', '112074456', '华泰柏瑞基金管理的华泰柏瑞—东方证券—视觉中国特定多客户资产管理计划', '33777240', '5911100', '112592064', '86734416', '1781500', '5938400', '36', '117410748'}",1709231,5,"{'112074456', '33777240', '112592064', '86734416', '117410748'}",6,"{'东方证券', '江苏慧德', '现金', '常州产投', '江苏武进国经', '36'}",14,"{'东方证券', '现金', '江苏慧德', '常州产投', '4574600', '6192550', '定价', '江苏武进国经', '华泰柏瑞基金管理的华泰柏瑞-视觉中国特定多客户资产管理计划', '华泰柏瑞基金管理的华泰柏瑞—东方证券—视觉中国特定多客户资产管理计划', '5911100', '5938400', '36', '1781500'}"
4,"{'竞价', '现金', '36', '南方同正'}",51029,1,{'竞价'},3,"{'现金', '36', '南方同正'}",3,"{'现金', '36', '南方同正'}"
23,"{'70000000', '199999999.6', '朱朝阳', '宁波光辉嘉耀投资管理合伙企业(有限合伙)', '5426917', '200000000', '2713458', '1266280', '现金', '5969609', '定价', '7235890', '300000000', '上海六禾芳甸投资中心(有限合伙)', '3617945', '柳州医药第一期员工持股计划', '150000000', '399999999.2', '330000000', '九泰基金管理有限公司', '重庆程奉盈森投资合伙企业(有限合伙)', '中国人寿资产管理有限公司', '36'}",1898026,4,"{'2713458', '1266280', '7235890', '5969609'}",7,"{'现金', '九泰基金管理有限公司', '定价', '朱朝阳', '中国人寿资产管理有限公司', '柳州医药第一期员工持股计划', '36'}",19,"{'150000000', '现金', '330000000', '九泰基金管理有限公司', '70000000', '199999999.6', '200000000', '定价', '5426917', '重庆程奉盈森投资合伙企业(有限合伙)', '300000000', '朱朝阳', '宁波光辉嘉耀投资管理合伙企业(有限合伙)', '中国人寿资产管理有限公司', '上海六禾芳甸投资中心(有限合伙)', '3617945', '柳州医药第一期员工持股计划', '36', '399999999.2'}"
6,"{'178432449.5', '现金', '定价', '宝塔石化', '36', '30870666'}",912908,2,"{'178432449.5', '30870666'}",4,"{'定价', '现金', '宝塔石化', '36'}",4,"{'定价', '现金', '宝塔石化', '36'}"
11,"{'现金', '深圳市中电东方投资管理企业(有限合伙)', '重庆昊海汇嘉投资中心(有限合伙)', '90000000', '526500000', '中植资本管理有限公司', '175500000', '80000000', '30000000', '36', '468000000'}",1104674,6,"{'90000000', '526500000', '175500000', '80000000', '30000000', '468000000'}",3,"{'36', '现金', '中植资本管理有限公司'}",5,"{'36', '现金', '重庆昊海汇嘉投资中心(有限合伙)', '中植资本管理有限公司', '深圳市中电东方投资管理企业(有限合伙)'}"
15,"{'5000000', '现金', '武汉荣盛投资有限公司', '3500000', '天津凯石益利股权投资基金合伙企业(有限合伙)', '傅见林', '定价', '沈振国', '3700000', '西藏自治区投资有限公司', '常州投资集团有限公司', '3000000', '中国建设银行-工银瑞信稳健成长股票型证券投资基金', '上海天誉投资有限公司', '12'}",1496643,0,set(),5,"{'现金', '傅见林', '定价', '沈振国', '12'}",15,"{'5000000', '武汉荣盛投资有限公司', '现金', '3500000', '天津凯石益利股权投资基金合伙企业(有限合伙)', '傅见林', '沈振国', '定价', '3700000', '西藏自治区投资有限公司', '常州投资集团有限公司', '3000000', '中国建设银行-工银瑞信稳健成长股票型证券投资基金', '上海天誉投资有限公司', '12'}"
3,"{'京能集团', '现金', '36'}",1242411,0,set(),3,"{'京能集团', '现金', '36'}",3,"{'京能集团', '现金', '36'}"
21,"{'95000003.42', '上海灏颂实业有限公司', '迪瑞资产管理(杭州)有限公司', '杭州羽南实业有限公司', '现金', '54511278', '财通基金-玉泉108号资产管理计划', '26315788', '135000000.8', '144999999.5', '东海基金-鑫龙14号资产管理计划', '33834586', '69999996.08', '89999998.76', '汇添富-盛世成长双喜六号集合资产管理计划', '深圳创亿宏业科技有限公司', '35714287', '合肥市尚诚塑业有限公司', '深圳东升峥嵘科技有限公司', '36', '50751880'}",307081,4,"{'144999999.5', '89999998.76', '95000003.42', '69999996.08'}",7,"{'现金', '深圳创亿宏业科技有限公司', '上海灏颂实业有限公司', '合肥市尚诚塑业有限公司', '深圳东升峥嵘科技有限公司', '杭州羽南实业有限公司', '36'}",17,"{'现金', '54511278', '财通基金-玉泉108号资产管理计划', '合肥市尚诚塑业有限公司', '26315788', '汇添富-盛世成长双喜六号集合资产管理计划', '135000000.8', '深圳创亿宏业科技有限公司', '35714287', '上海灏颂实业有限公司', '迪瑞资产管理(杭州)有限公司', '东海基金-鑫龙14号资产管理计划', '33834586', '深圳东升峥嵘科技有限公司', '杭州羽南实业有限公司', '36', '50751880'}"
4,"{'郑钟南', '竞价', '现金', '36'}",592663,0,set(),4,"{'郑钟南', '竞价', '现金', '36'}",4,"{'郑钟南', '竞价', '现金', '36'}"
21,"{'40001379', '4574100', '2287100', '80001009', '李伟军', '深圳市明道中鑫投资企业(有限合伙)', '台州润熙投资合伙企业(有限合伙)', '现金', '5741869', '3406000', '竞价', '30000597', '深圳市北极星光资产管理有限公司', '100425289', '许敏田', '59570940', '571800', '1715300', '10000782', '36', '宁波正友润和投资合伙企业(有限合伙)'}",1679969,10,"{'台州润熙投资合伙企业(有限合伙)', '40001379', '59570940', '竞价', '30000597', '80001009', '10000782', '深圳市明道中鑫投资企业(有限合伙)', '100425289', '宁波正友润和投资合伙企业(有限合伙)'}",5,"{'现金', '许敏田', '李伟军', '深圳市北极星光资产管理有限公司', '36'}",11,"{'现金', '5741869', '4574100', '许敏田', '3406000', '2287100', '1715300', '571800', '李伟军', '深圳市北极星光资产管理有限公司', '36'}"
26,"{'建信基金管理的建信昆仑资产管理计划', '民生证券', '200000000', '财通资产拟设立的资产管理计划', '现金', '11469158', '泓信资本', '定价', '37251655', '300000000', '41390728', '124172185', '西证渝富成长', '450000000', '力扬实业', '1511452560', '1500000000', '138547440', '国联证券拟设立的资产管理计划', '16556291', '125120245', '陈卫', '500000000', '24834437', '36', '力帆控股'}",1648737,3,"{'450000000', '300000000', '1511452560'}",12,"{'建信基金管理的建信昆仑资产管理计划', '现金', '西证渝富成长', '泓信资本', '定价', '陈卫', '力扬实业', '民生证券', '国联证券拟设立的资产管理计划', '36', '财通资产拟设立的资产管理计划', '力帆控股'}",23,"{'建信基金管理的建信昆仑资产管理计划', '民生证券', '200000000', '财通资产拟设立的资产管理计划', '现金', '11469158', '泓信资本', '定价', '37251655', '41390728', '124172185', '西证渝富成长', '力扬实业', '1500000000', '国联证券拟设立的资产管理计划', '138547440', '16556291', '125120245', '陈卫', '500000000', '24834437', '36', '力帆控股'}"
11,"{'富国通达', '521250', '现金', '巩新民', '竞价', '曹积生', '29148368', '4329005', '17316018', '东方邦信', '36'}",1881342,4,"{'竞价', '521250', '29148368', '4329005'}",6,"{'富国通达', '现金', '巩新民', '曹积生', '东方邦信', '36'}",7,"{'富国通达', '现金', '巩新民', '曹积生', '17316018', '东方邦信', '36'}"
15,"{'15500000', '现金', '252756000', '新疆鼎丰展金股权投资合伙企业(有限合伙)', '16050000', '343791000', '13045891', '天弘基金管理有限公司', '竞价', '新疆同和平裕股权投资合伙企业(有限合伙)', '11800000', '279442985', '12', '新疆盛世发金股权投资合伙企业(有限合伙)', '332010000'}",1225193,5,"{'252756000', '343791000', '竞价', '279442985', '332010000'}",3,"{'天弘基金管理有限公司', '现金', '12'}",10,"{'15500000', '现金', '新疆鼎丰展金股权投资合伙企业(有限合伙)', '16050000', '13045891', '天弘基金管理有限公司', '新疆同和平裕股权投资合伙企业(有限合伙)', '11800000', '12', '新疆盛世发金股权投资合伙企业(有限合伙)'}"
5,"{'现金', '汇添富基金专户-盛世资产管理计划', '竞价', '姚雄杰', '36'}",1137952,0,set(),4,"{'36', '竞价', '姚雄杰', '现金'}",5,"{'现金', '汇添富基金专户-盛世资产管理计划', '竞价', '姚雄杰', '36'}"
5,"{'20000000', '现金', '竞价', '任健', '36'}",15303425,1,{'20000000'},4,"{'36', '竞价', '任健', '现金'}",4,"{'任健', '竞价', '现金', '36'}"
15,"{'现金', '249984000', '10080000', '长石投资有限公司', '5040000', '鑫元基金管理有限公司', '东海基金管理有限责任公司', '竞价', '深圳市方德智联投资管理有限公司', '4360000', '129753600', '149990400', '299980800', '36', '8400000'}",2324569,2,"{'149990400', '竞价'}",6,"{'现金', '长石投资有限公司', '鑫元基金管理有限公司', '东海基金管理有限责任公司', '深圳市方德智联投资管理有限公司', '36'}",13,"{'现金', '249984000', '10080000', '长石投资有限公司', '5040000', '鑫元基金管理有限公司', '东海基金管理有限责任公司', '深圳市方德智联投资管理有限公司', '4360000', '129753600', '299980800', '36', '8400000'}"
8,"{'北京经济技术投资开发总公司', '现金', '201096892', '127970749', '成都工业投资集团有限公司', '82266911', '成都高新投资集团有限公司', '12'}",810991,0,set(),5,"{'北京经济技术投资开发总公司', '现金', '成都工业投资集团有限公司', '成都高新投资集团有限公司', '12'}",8,"{'北京经济技术投资开发总公司', '现金', '201096892', '127970749', '成都工业投资集团有限公司', '82266911', '成都高新投资集团有限公司', '12'}"
22,"{'9259993.6', '4000000', '723437', '新疆新玺股权投资有限合伙企业', '76800000', '6000000', '60160000', '现金', '天津六禾碧云股权投资基金合伙企业(有限合伙)', '97280000', '4700000', '竞价', '上海戴德拉投资管理合伙企业(有限合伙)', '华宝投资有限公司', '西安长咸投资管理有限合伙企业', '友成企业家扶贫基金会', '51200000', '华宝信托有限责任公司', '7600000', '西安长国投资管理有限合伙企业', '上海证券有限责任公司', '12'}",1262674,1,{'竞价'},6,"{'现金', '华宝信托有限责任公司', '西安长国投资管理有限合伙企业', '华宝投资有限公司', '12', '西安长咸投资管理有限合伙企业'}",21,"{'9259993.6', '4000000', '723437', '新疆新玺股权投资有限合伙企业', '76800000', '6000000', '60160000', '现金', '天津六禾碧云股权投资基金合伙企业(有限合伙)', '97280000', '4700000', '上海戴德拉投资管理合伙企业(有限合伙)', '华宝投资有限公司', '西安长咸投资管理有限合伙企业', '友成企业家扶贫基金会', '51200000', '华宝信托有限责任公司', '7600000', '西安长国投资管理有限合伙企业', '上海证券有限责任公司', '12'}"
22,"{'7000000', '方正证券有限责任公司', '8000000', '王毅', '11000000', '竞价', '16103896', '123999999.2', '26299996.8', '江苏弘业股份有限公司', '上海天誉投资有限公司', '36', '53900000', '南通产业控股集团有限公司', '华夏基金管理有限公司', '3415584', '华宝信托有限责任公司', '郝昌兰', '江苏苏豪国际集团股份有限公司', '李绍君', '12', '61600000'}",493486,4,"{'53900000', '123999999.2', '26299996.8', '61600000'}",12,"{'华夏基金管理有限公司', '王毅', '12', '李绍君', '华宝信托有限责任公司', '竞价', '郝昌兰', '方正证券有限责任公司', '江苏弘业股份有限公司', '上海天誉投资有限公司', '36', '南通产业控股集团有限公司'}",18,"{'36', '华夏基金管理有限公司', '王毅', '7000000', '3415584', '华宝信托有限责任公司', '11000000', '江苏苏豪国际集团股份有限公司', '郝昌兰', '李绍君', '方正证券有限责任公司', '16103896', '竞价', '8000000', '江苏弘业股份有限公司', '上海天誉投资有限公司', '12', '南通产业控股集团有限公司'}"
15,"{'山东运金股权投资有限公司', '11351351', '10302702', '12', '21621621', '财通基金管理有限公司', '鲁资创业投资有限公司', '6054054', '竞价', '济南国惠兴鲁股权投资基金合伙企业(有限合伙)', '华鲁投资发展有限公司', '14270270', '山东发展投资控股集团有限公司', '36', '济南文景投资合伙企业(有限合伙)'}",20275260,0,set(),8,"{'山东运金股权投资有限公司', '12', '财通基金管理有限公司', '鲁资创业投资有限公司', '竞价', '华鲁投资发展有限公司', '山东发展投资控股集团有限公司', '36'}",15,"{'36', '山东运金股权投资有限公司', '11351351', '10302702', '21621621', '财通基金管理有限公司', '鲁资创业投资有限公司', '6054054', '竞价', '济南国惠兴鲁股权投资基金合伙企业(有限合伙)', '华鲁投资发展有限公司', '14270270', '山东发展投资控股集团有限公司', '12', '济南文景投资合伙企业(有限合伙)'}"
23,"{'恒越投资', '谷欣投资', '512040000', '32000000', '68000000', '301200000', '朝阳投资', '浩然明达', '川宏燃料', '40000000', '浩泽嘉业', '定价', '474603596', '594870000', '79000000', '京马投资', '63028366', '137946879', '1038739999', '240960000', '132880000', '1000586400', '36'}",2185540,2,"{'1038739999', '474603596'}",9,"{'恒越投资', '川宏燃料', '谷欣投资', '浩泽嘉业', '定价', '朝阳投资', '浩然明达', '京马投资', '36'}",21,"{'恒越投资', '谷欣投资', '512040000', '32000000', '68000000', '301200000', '朝阳投资', '浩然明达', '川宏燃料', '40000000', '浩泽嘉业', '定价', '594870000', '79000000', '京马投资', '63028366', '137946879', '240960000', '132880000', '1000586400', '36'}"
8,"{'华映纳闽', '定价', '福日电子', '30040422', '500312295', '华映百慕大', '25480000', '36'}",1077311,0,set(),5,"{'36', '华映纳闽', '定价', '华映百慕大', '福日电子'}",8,"{'华映纳闽', '定价', '福日电子', '30040422', '500312295', '华映百慕大', '25480000', '36'}"
13,"{'蓝巨投资', '43153049', '宁波久元', '现金', '28768699', '金泰众和', '乐视控股', '1000000000', '中信证券', '500000000', '1500000000', '14384349', '36'}",390254,3,"{'1000000000', '1500000000', '500000000'}",7,"{'蓝巨投资', '宁波久元', '现金', '金泰众和', '乐视控股', '中信证券', '36'}",10,"{'蓝巨投资', '43153049', '宁波久元', '28768699', '现金', '金泰众和', '乐视控股', '中信证券', '14384349', '36'}"
3,"{'36000000', '12', '宝发1号'}",12046925,0,set(),1,{'12'},3,"{'36000000', '12', '宝发1号'}"
4,"{'70000000', '定价', '36', '常州京控泰丰投资中心'}",1613266,0,set(),2,"{'36', '常州京控泰丰投资中心'}",4,"{'70000000', '定价', '36', '常州京控泰丰投资中心'}"
17,"{'12285012', '现金', '德威德佳', '100000000', '员工持股计划', '刘以林', '6142506', '李家权', '湘投高科', '9828009', '50000000', '唐人神控股', '温氏投资', '陈枝', '大生行', '80000000', '36'}",308362,0,set(),11,"{'36', '现金', '员工持股计划', '刘以林', '李家权', '陈枝', '温氏投资', '唐人神控股', '大生行', '湘投高科', '德威德佳'}",17,"{'12285012', '现金', '德威德佳', '100000000', '员工持股计划', '刘以林', '6142506', '李家权', '湘投高科', '9828009', '50000000', '唐人神控股', '温氏投资', '陈枝', '大生行', '80000000', '36'}"
21,"{'郭江', '中信建投基金(定增35号资产管理计划,代表“神州数码2016年第一期员工持股计划”)', '50000000', '18887476', '现金', '1684678', '郭为', '26500000', '竞价', '3178639', '10000000', '30000000', '635727', '5500000', '帅勇', '张广佳', '1907183', '297100000', '349650', '蔡忠', '36'}",14212387,11,"{'1907183', '1684678', '26500000', '5500000', '297100000', '竞价', '3178639', '349650', '635727', '10000000', '18887476'}",7,"{'张广佳', '现金', '郭江', '郭为', '帅勇', '蔡忠', '36'}",10,"{'张广佳', '现金', '郭江', '郭为', '中信建投基金(定增35号资产管理计划,代表“神州数码2016年第一期员工持股计划”)', '帅勇', '50000000', '蔡忠', '30000000', '36'}"
4,"{'竞价', '现金', '36', '南方同正'}",169546,0,set(),4,"{'竞价', '现金', '36', '南方同正'}",4,"{'竞价', '现金', '36', '南方同正'}"
27,"{'41497750', '安徽省铁路建设投资基金有限公司', '12197425', '泰达宏利基金管理有限公司', '现金', '新疆凯迪投资有限责任公司', '97579400', '方文艳', '财通基金管理有限公司', '20679750', '竞价', '40250000', '168630000', '太平资产管理有限公司', '平安大华基金管理有限公司', '21078750', '331982000', '322000000', '165980696', '200820800', '21250000', '20747587', '165438000', '英大基金管理有限公司', '170000000', '25102600', '12'}",1105970,0,set(),11,"{'平安大华基金管理有限公司', '现金', '安徽省铁路建设投资基金有限公司', '新疆凯迪投资有限责任公司', '英大基金管理有限公司', '方文艳', '财通基金管理有限公司', '竞价', '泰达宏利基金管理有限公司', '12', '太平资产管理有限公司'}",27,"{'41497750', '安徽省铁路建设投资基金有限公司', '12197425', '泰达宏利基金管理有限公司', '现金', '新疆凯迪投资有限责任公司', '97579400', '方文艳', '财通基金管理有限公司', '20679750', '竞价', '40250000', '168630000', '太平资产管理有限公司', '平安大华基金管理有限公司', '21078750', '331982000', '322000000', '165980696', '200820800', '21250000', '20747587', '165438000', '英大基金管理有限公司', '170000000', '25102600', '12'}"
